face_age	face_sex	face_eth	attractiveness	expression	face_id	sub_id	ses	run	trial_type	catch
25.0	female	west_asian	2.6756864305610826	neutral	064	sub-01	2	3	064_neutral	1
20.0	male	black	3.107043374452845	smiling	082	sub-01	2	3	082_smiling	0
19.0	male	white	3.2522881018702745	neutral	018	sub-01	2	3	018_neutral	0
32.0	male	white	2.389176283326701	smiling	092	sub-01	2	3	092_smiling	1
31.0	male	west_asian	1.9538400318344609	smiling	070	sub-01	2	3	070_smiling	0
31.0	female	east_asian	3.395941106247513	smiling	087	sub-01	2	3	087_smiling	0
24.0	female	black	3.0955033824114606	smiling	099	sub-01	2	3	099_smiling	0
54.0	female	white	2.286908077994429	neutral	136	sub-01	2	3	136_neutral	0
22.0	female	west_asian	3.820533227218464	smiling	066	sub-01	2	3	066_smiling	0
28.0	female	white	5.676880222841226	smiling	124	sub-01	2	3	124_smiling	1
23.0	male	white	2.6275368085953046	neutral	141	sub-01	2	3	141_neutral	0
34.0	male	white	2.651014723438122	smiling	121	sub-01	2	3	121_smiling	0
31.0	female	west_asian	2.364902506963788	neutral	006	sub-01	2	3	006_neutral	0
27.0	female	white	4.181058495821727	neutral	039	sub-01	2	3	039_neutral	0
37.0	male	white	3.898925586947871	neutral	101	sub-01	2	3	101_neutral	0
31.0	female	white	2.1822522881018704	smiling	102	sub-01	2	3	102_smiling	0
26.0	female	white	4.854755272582571	smiling	027	sub-01	2	3	027_smiling	0
40.0	male	white	1.868682849184242	smiling	172	sub-01	2	3	172_smiling	0
27.0	female	white	4.181058495821727	smiling	039	sub-01	2	4	039_smiling	0
20.0	female	white	3.950258654994031	neutral	091	sub-01	2	4	091_neutral	0
47.0	male	east_asian	2.171110226820533	smiling	024	sub-01	2	4	024_smiling	1
40.0	male	black	2.408674890569041	smiling	061	sub-01	2	4	061_smiling	0
28.0	male	east_asian	1.5563072025467568	neutral	005	sub-01	2	4	005_neutral	0
31.0	male	west_asian	1.9538400318344609	neutral	070	sub-01	2	4	070_neutral	0
27.0	male	black	3.5523278949462793	smiling	042	sub-01	2	4	042_smiling	0
31.0	female	white	2.1822522881018704	neutral	102	sub-01	2	4	102_neutral	0
24.0	female	east_asian	2.9076800636689217	neutral	034	sub-01	2	4	034_neutral	1
37.0	male	white	3.898925586947871	smiling	101	sub-01	2	4	101_smiling	1
24.0	female	black	3.0955033824114606	neutral	099	sub-01	2	4	099_neutral	0
22.0	male	black	2.767608436132113	neutral	044	sub-01	2	4	044_neutral	0
21.0	male	black	2.969757262236371	smiling	137	sub-01	2	4	137_smiling	0
24.0	female	east_asian	4.409868682849185	smiling	030	sub-01	2	4	030_smiling	0
20.0	male	black	3.107043374452845	neutral	082	sub-01	2	4	082_neutral	0
40.0	female	west_asian	1.5777954635893354	smiling	038	sub-01	2	4	038_smiling	0
19.0	male	white	2.243931555909272	neutral	130	sub-01	2	4	130_neutral	0
26.0	female	white	4.854755272582571	neutral	027	sub-01	2	4	027_neutral	0
24.0	female	east_asian	4.409868682849185	neutral	030	sub-01	2	4	030_neutral	1
19.0	male	white	3.2522881018702745	smiling	018	sub-01	2	4	018_smiling	0
22.0	female	white	4.614007162753681	neutral	009	sub-01	2	4	009_neutral	0
28.0	male	east_asian	1.5563072025467568	smiling	005	sub-01	2	4	005_smiling	0
26.0	male	white	2.796657381615599	smiling	117	sub-01	2	4	117_smiling	0
19.0	female	white	4.298846000795861	neutral	100	sub-01	2	4	100_neutral	0
25.0	female	black	3.8583366494230003	smiling	126	sub-01	2	4	126_smiling	0
20.0	female	white	3.950258654994031	smiling	091	sub-01	2	4	091_smiling	1
26.0	male	white	2.796657381615599	neutral	117	sub-01	2	4	117_neutral	0
32.0	male	white	2.389176283326701	neutral	092	sub-01	2	4	092_neutral	0
54.0	female	white	2.286908077994429	smiling	136	sub-01	2	4	136_smiling	0
22.0	female	west_asian	3.820533227218464	neutral	066	sub-01	2	4	066_neutral	0
36.0	female	white	2.754874651810585	smiling	011	sub-01	2	4	011_smiling	0
19.0	female	white	4.298846000795861	smiling	100	sub-01	2	4	100_smiling	0
30.0	female	black	2.7345801830481498	neutral	062	sub-01	2	4	062_neutral	0
22.0	male	black	2.767608436132113	smiling	044	sub-01	2	4	044_smiling	0
20.0	male	black	2.6096299243931558	smiling	043	sub-01	2	4	043_smiling	0
31.0	female	west_asian	2.364902506963788	smiling	006	sub-01	2	4	006_smiling	0
20.0	male	black	2.6096299243931558	neutral	043	sub-01	2	4	043_neutral	0
22.0	female	white	4.614007162753681	smiling	009	sub-01	2	4	009_smiling	0
28.0	male	white	3.9076800636689217	neutral	033	sub-01	2	4	033_neutral	0
47.0	male	east_asian	2.171110226820533	neutral	024	sub-01	2	4	024_neutral	0
40.0	male	white	1.868682849184242	neutral	172	sub-01	2	5	172_neutral	0
23.0	male	white	2.6275368085953046	smiling	141	sub-01	2	5	141_smiling	0
40.0	female	west_asian	1.5777954635893354	neutral	038	sub-01	2	5	038_neutral	0
19.0	female	white	4.298846000795861	neutral	100	sub-01	2	5	100_neutral	1
20.0	female	white	3.950258654994031	smiling	091	sub-01	2	5	091_smiling	0
19.0	female	white	4.298846000795861	smiling	100	sub-01	2	5	100_smiling	0
27.0	female	white	3.504576203740549	neutral	144	sub-01	2	5	144_neutral	0
40.0	male	white	1.868682849184242	smiling	172	sub-01	2	5	172_smiling	0
25.0	female	black	3.8583366494230003	neutral	126	sub-01	2	5	126_neutral	1
30.0	female	black	2.7345801830481498	smiling	062	sub-01	2	5	062_smiling	0
27.0	male	black	3.5523278949462793	smiling	042	sub-01	2	5	042_smiling	0
21.0	male	east_asian/white	3.501790688420215	smiling	036	sub-01	2	5	036_smiling	0
28.0	male	east_asian	1.5563072025467568	smiling	005	sub-01	2	5	005_smiling	0
37.0	male	white	3.898925586947871	neutral	101	sub-01	2	5	101_neutral	0
22.0	female	west_asian	3.820533227218464	smiling	066	sub-01	2	5	066_smiling	0
24.0	male	white	3.115399920413848	neutral	012	sub-01	2	5	012_neutral	0
24.0	female	black	3.0955033824114606	smiling	099	sub-01	2	5	099_smiling	0
40.0	male	black	2.408674890569041	neutral	061	sub-01	2	5	061_neutral	0
22.0	male	black	2.767608436132113	smiling	044	sub-01	2	5	044_smiling	0
31.0	female	east_asian	3.395941106247513	smiling	087	sub-01	2	5	087_smiling	0
21.0	male	black	2.969757262236371	neutral	137	sub-01	2	5	137_neutral	0
24.0	female	east_asian	4.409868682849185	smiling	030	sub-01	2	5	030_smiling	0
24.0	female	east_asian	2.9076800636689217	smiling	034	sub-01	2	5	034_smiling	0
54.0	female	white	2.286908077994429	neutral	136	sub-01	2	5	136_neutral	0
27.0	female	white	4.181058495821727	smiling	039	sub-01	2	5	039_smiling	0
28.0	male	white	3.9076800636689217	neutral	033	sub-01	2	5	033_neutral	0
30.0	female	black	2.7345801830481498	neutral	062	sub-01	2	5	062_neutral	0
19.0	male	white	3.2522881018702745	neutral	018	sub-01	2	5	018_neutral	0
20.0	male	black	2.6096299243931558	smiling	043	sub-01	2	5	043_smiling	1
28.0	male	east_asian	1.5563072025467568	neutral	005	sub-01	2	5	005_neutral	0
36.0	female	white	2.754874651810585	neutral	011	sub-01	2	5	011_neutral	0
21.0	male	black	2.969757262236371	smiling	137	sub-01	2	5	137_smiling	0
37.0	male	white	3.898925586947871	smiling	101	sub-01	2	5	101_smiling	0
26.0	male	white	2.796657381615599	neutral	117	sub-01	2	5	117_neutral	0
28.0	female	white	5.676880222841226	smiling	124	sub-01	2	5	124_smiling	0
31.0	female	white	2.1822522881018704	neutral	102	sub-01	2	5	102_neutral	0
24.0	female	east_asian	2.9076800636689217	neutral	034	sub-01	2	5	034_neutral	1
24.0	male	white	3.115399920413848	smiling	012	sub-01	2	5	012_smiling	0
26.0	female	white	4.854755272582571	neutral	027	sub-01	2	5	027_neutral	0
21.0	male	east_asian/white	3.501790688420215	neutral	036	sub-01	2	5	036_neutral	1
31.0	female	white	2.1822522881018704	smiling	102	sub-01	2	6	102_smiling	0
22.0	male	black	2.767608436132113	neutral	044	sub-01	2	6	044_neutral	0
40.0	female	west_asian	1.5777954635893354	smiling	038	sub-01	2	6	038_smiling	0
26.0	female	white	4.854755272582571	smiling	027	sub-01	2	6	027_smiling	0
20.0	male	black	2.6096299243931558	neutral	043	sub-01	2	6	043_neutral	0
19.0	male	white	2.243931555909272	smiling	130	sub-01	2	6	130_smiling	0
32.0	male	white	2.389176283326701	neutral	092	sub-01	2	6	092_neutral	1
31.0	male	west_asian	1.9538400318344609	smiling	070	sub-01	2	6	070_smiling	1
19.0	male	white	2.243931555909272	neutral	130	sub-01	2	6	130_neutral	0
25.0	female	west_asian	2.6756864305610826	smiling	064	sub-01	2	6	064_smiling	0
34.0	male	white	2.651014723438122	smiling	121	sub-01	2	6	121_smiling	1
20.0	female	white	3.950258654994031	neutral	091	sub-01	2	6	091_neutral	0
31.0	female	east_asian	3.395941106247513	neutral	087	sub-01	2	6	087_neutral	0
19.0	male	white	3.2522881018702745	smiling	018	sub-01	2	6	018_smiling	0
31.0	female	west_asian	2.364902506963788	neutral	006	sub-01	2	6	006_neutral	0
34.0	male	white	2.651014723438122	neutral	121	sub-01	2	6	121_neutral	0
25.0	female	west_asian	2.6756864305610826	neutral	064	sub-01	2	6	064_neutral	0
47.0	male	east_asian	2.171110226820533	neutral	024	sub-01	2	6	024_neutral	0
25.0	female	black	3.8583366494230003	smiling	126	sub-01	2	6	126_smiling	0
24.0	female	east_asian	4.409868682849185	neutral	030	sub-01	2	6	030_neutral	0
22.0	female	white	4.614007162753681	neutral	009	sub-01	2	6	009_neutral	0
28.0	male	white	3.9076800636689217	smiling	033	sub-01	2	6	033_smiling	0
31.0	female	west_asian	2.364902506963788	smiling	006	sub-01	2	6	006_smiling	1
23.0	male	white	2.6275368085953046	neutral	141	sub-01	2	6	141_neutral	0
27.0	male	black	3.5523278949462793	neutral	042	sub-01	2	6	042_neutral	0
27.0	female	white	4.181058495821727	neutral	039	sub-01	2	6	039_neutral	0
40.0	male	black	2.408674890569041	smiling	061	sub-01	2	6	061_smiling	0
32.0	male	white	2.389176283326701	smiling	092	sub-01	2	6	092_smiling	0
36.0	female	white	2.754874651810585	smiling	011	sub-01	2	6	011_smiling	1
20.0	male	black	3.107043374452845	smiling	082	sub-01	2	6	082_smiling	0
22.0	female	white	4.614007162753681	smiling	009	sub-01	2	6	009_smiling	0
20.0	male	black	3.107043374452845	neutral	082	sub-01	2	6	082_neutral	0
22.0	female	west_asian	3.820533227218464	neutral	066	sub-01	2	6	066_neutral	0
47.0	male	east_asian	2.171110226820533	smiling	024	sub-01	2	6	024_smiling	0
28.0	female	white	5.676880222841226	neutral	124	sub-01	2	6	124_neutral	0
26.0	male	white	2.796657381615599	smiling	117	sub-01	2	6	117_smiling	0
24.0	female	black	3.0955033824114606	neutral	099	sub-01	2	6	099_neutral	0
31.0	male	west_asian	1.9538400318344609	neutral	070	sub-01	2	6	070_neutral	0
27.0	female	white	3.504576203740549	smiling	144	sub-01	2	6	144_smiling	0
54.0	female	white	2.286908077994429	smiling	136	sub-01	2	6	136_smiling	0
21.0	male	black	2.969757262236371	smiling	137	sub-02	1	1	137_smiling	0
31.0	male	west_asian	1.9538400318344609	neutral	070	sub-02	1	1	070_neutral	0
22.0	male	black	2.767608436132113	smiling	044	sub-02	1	1	044_smiling	1
27.0	male	black	3.5523278949462793	neutral	042	sub-02	1	1	042_neutral	1
30.0	female	black	2.7345801830481498	neutral	062	sub-02	1	1	062_neutral	0
20.0	male	black	3.107043374452845	neutral	082	sub-02	1	1	082_neutral	0
22.0	male	black	2.767608436132113	neutral	044	sub-02	1	1	044_neutral	0
31.0	female	west_asian	2.364902506963788	neutral	006	sub-02	1	1	006_neutral	1
28.0	male	white	3.9076800636689217	smiling	033	sub-02	1	1	033_smiling	0
27.0	female	white	4.181058495821727	smiling	039	sub-02	1	1	039_smiling	1
31.0	female	east_asian	3.395941106247513	smiling	087	sub-02	1	1	087_smiling	0
24.0	female	east_asian	4.409868682849185	smiling	030	sub-02	1	1	030_smiling	0
36.0	female	white	2.754874651810585	smiling	011	sub-02	1	1	011_smiling	0
24.0	female	black	3.0955033824114606	neutral	099	sub-02	1	1	099_neutral	0
24.0	female	black	3.0955033824114606	smiling	099	sub-02	1	1	099_smiling	0
19.0	male	white	2.243931555909272	neutral	130	sub-02	1	1	130_neutral	0
25.0	female	black	3.8583366494230003	neutral	126	sub-02	1	1	126_neutral	0
24.0	male	white	3.115399920413848	smiling	012	sub-02	1	1	012_smiling	0
21.0	male	east_asian/white	3.501790688420215	neutral	036	sub-02	1	1	036_neutral	0
26.0	male	white	2.796657381615599	smiling	117	sub-02	1	1	117_smiling	0
19.0	male	white	3.2522881018702745	neutral	018	sub-02	1	1	018_neutral	0
27.0	male	black	3.5523278949462793	smiling	042	sub-02	1	1	042_smiling	0
40.0	female	west_asian	1.5777954635893354	smiling	038	sub-02	1	1	038_smiling	0
40.0	male	black	2.408674890569041	neutral	061	sub-02	1	1	061_neutral	0
19.0	female	white	4.298846000795861	neutral	100	sub-02	1	1	100_neutral	0
40.0	male	black	2.408674890569041	smiling	061	sub-02	1	1	061_smiling	0
26.0	male	white	2.796657381615599	neutral	117	sub-02	1	1	117_neutral	0
19.0	male	white	3.2522881018702745	smiling	018	sub-02	1	1	018_smiling	0
40.0	female	west_asian	1.5777954635893354	neutral	038	sub-02	1	1	038_neutral	1
25.0	female	black	3.8583366494230003	smiling	126	sub-02	1	1	126_smiling	0
24.0	female	east_asian	2.9076800636689217	smiling	034	sub-02	1	1	034_smiling	0
54.0	female	white	2.286908077994429	smiling	136	sub-02	1	1	136_smiling	0
22.0	female	white	4.614007162753681	smiling	009	sub-02	1	1	009_smiling	0
37.0	male	white	3.898925586947871	smiling	101	sub-02	1	1	101_smiling	0
24.0	female	east_asian	4.409868682849185	neutral	030	sub-02	1	1	030_neutral	0
19.0	male	white	2.243931555909272	smiling	130	sub-02	1	1	130_smiling	0
23.0	male	white	2.6275368085953046	neutral	141	sub-02	1	1	141_neutral	0
27.0	female	white	3.504576203740549	neutral	144	sub-02	1	1	144_neutral	0
22.0	female	west_asian	3.820533227218464	neutral	066	sub-02	1	1	066_neutral	0
26.0	female	white	4.854755272582571	neutral	027	sub-02	1	1	027_neutral	0
30.0	female	black	2.7345801830481498	smiling	062	sub-02	1	2	062_smiling	0
20.0	male	black	2.6096299243931558	neutral	043	sub-02	1	2	043_neutral	0
32.0	male	white	2.389176283326701	smiling	092	sub-02	1	2	092_smiling	1
47.0	male	east_asian	2.171110226820533	smiling	024	sub-02	1	2	024_smiling	0
20.0	male	black	3.107043374452845	smiling	082	sub-02	1	2	082_smiling	0
22.0	female	west_asian	3.820533227218464	smiling	066	sub-02	1	2	066_smiling	0
31.0	female	east_asian	3.395941106247513	neutral	087	sub-02	1	2	087_neutral	0
40.0	male	white	1.868682849184242	neutral	172	sub-02	1	2	172_neutral	0
28.0	female	white	5.676880222841226	smiling	124	sub-02	1	2	124_smiling	0
23.0	male	white	2.6275368085953046	smiling	141	sub-02	1	2	141_smiling	0
28.0	male	white	3.9076800636689217	neutral	033	sub-02	1	2	033_neutral	1
25.0	female	west_asian	2.6756864305610826	neutral	064	sub-02	1	2	064_neutral	0
20.0	female	white	3.950258654994031	smiling	091	sub-02	1	2	091_smiling	0
47.0	male	east_asian	2.171110226820533	neutral	024	sub-02	1	2	024_neutral	0
22.0	female	white	4.614007162753681	neutral	009	sub-02	1	2	009_neutral	0
21.0	male	east_asian/white	3.501790688420215	smiling	036	sub-02	1	2	036_smiling	0
20.0	male	black	2.6096299243931558	smiling	043	sub-02	1	2	043_smiling	0
40.0	male	white	1.868682849184242	smiling	172	sub-02	1	2	172_smiling	0
37.0	male	white	3.898925586947871	neutral	101	sub-02	1	2	101_neutral	0
34.0	male	white	2.651014723438122	smiling	121	sub-02	1	2	121_smiling	1
32.0	male	white	2.389176283326701	neutral	092	sub-02	1	2	092_neutral	0
31.0	female	west_asian	2.364902506963788	smiling	006	sub-02	1	2	006_smiling	1
25.0	female	west_asian	2.6756864305610826	smiling	064	sub-02	1	2	064_smiling	0
34.0	male	white	2.651014723438122	neutral	121	sub-02	1	2	121_neutral	0
54.0	female	white	2.286908077994429	neutral	136	sub-02	1	2	136_neutral	0
21.0	male	black	2.969757262236371	neutral	137	sub-02	1	2	137_neutral	0
31.0	female	white	2.1822522881018704	neutral	102	sub-02	1	2	102_neutral	1
28.0	male	east_asian	1.5563072025467568	smiling	005	sub-02	1	2	005_smiling	0
27.0	female	white	3.504576203740549	smiling	144	sub-02	1	2	144_smiling	0
36.0	female	white	2.754874651810585	neutral	011	sub-02	1	2	011_neutral	0
31.0	male	west_asian	1.9538400318344609	smiling	070	sub-02	1	2	070_smiling	0
24.0	male	white	3.115399920413848	neutral	012	sub-02	1	2	012_neutral	0
27.0	female	white	4.181058495821727	neutral	039	sub-02	1	2	039_neutral	0
20.0	female	white	3.950258654994031	neutral	091	sub-02	1	2	091_neutral	0
24.0	female	east_asian	2.9076800636689217	neutral	034	sub-02	1	2	034_neutral	0
26.0	female	white	4.854755272582571	smiling	027	sub-02	1	2	027_smiling	0
31.0	female	white	2.1822522881018704	smiling	102	sub-02	1	2	102_smiling	0
19.0	female	white	4.298846000795861	smiling	100	sub-02	1	2	100_smiling	0
28.0	female	white	5.676880222841226	neutral	124	sub-02	1	2	124_neutral	0
28.0	male	east_asian	1.5563072025467568	neutral	005	sub-02	1	2	005_neutral	0
40.0	male	black	2.408674890569041	neutral	061	sub-02	1	3	061_neutral	0
20.0	male	black	2.6096299243931558	neutral	043	sub-02	1	3	043_neutral	0
24.0	female	east_asian	2.9076800636689217	neutral	034	sub-02	1	3	034_neutral	0
32.0	male	white	2.389176283326701	neutral	092	sub-02	1	3	092_neutral	1
26.0	male	white	2.796657381615599	neutral	117	sub-02	1	3	117_neutral	0
19.0	male	white	3.2522881018702745	neutral	018	sub-02	1	3	018_neutral	0
23.0	male	white	2.6275368085953046	smiling	141	sub-02	1	3	141_smiling	0
24.0	female	east_asian	2.9076800636689217	smiling	034	sub-02	1	3	034_smiling	0
36.0	female	white	2.754874651810585	neutral	011	sub-02	1	3	011_neutral	0
20.0	female	white	3.950258654994031	smiling	091	sub-02	1	3	091_smiling	0
36.0	female	white	2.754874651810585	smiling	011	sub-02	1	3	011_smiling	0
31.0	male	west_asian	1.9538400318344609	smiling	070	sub-02	1	3	070_smiling	1
22.0	female	white	4.614007162753681	smiling	009	sub-02	1	3	009_smiling	0
25.0	female	black	3.8583366494230003	neutral	126	sub-02	1	3	126_neutral	0
24.0	female	black	3.0955033824114606	smiling	099	sub-02	1	3	099_smiling	1
28.0	male	white	3.9076800636689217	smiling	033	sub-02	1	3	033_smiling	0
28.0	male	east_asian	1.5563072025467568	smiling	005	sub-02	1	3	005_smiling	0
37.0	male	white	3.898925586947871	neutral	101	sub-02	1	3	101_neutral	0
20.0	male	black	2.6096299243931558	smiling	043	sub-02	1	3	043_smiling	0
26.0	male	white	2.796657381615599	smiling	117	sub-02	1	3	117_smiling	1
24.0	female	east_asian	4.409868682849185	neutral	030	sub-02	1	3	030_neutral	0
22.0	male	black	2.767608436132113	smiling	044	sub-02	1	3	044_smiling	0
31.0	female	west_asian	2.364902506963788	neutral	006	sub-02	1	3	006_neutral	0
40.0	male	white	1.868682849184242	smiling	172	sub-02	1	3	172_smiling	0
27.0	female	white	3.504576203740549	neutral	144	sub-02	1	3	144_neutral	0
23.0	male	white	2.6275368085953046	neutral	141	sub-02	1	3	141_neutral	0
19.0	male	white	3.2522881018702745	smiling	018	sub-02	1	3	018_smiling	0
21.0	male	east_asian/white	3.501790688420215	neutral	036	sub-02	1	3	036_neutral	0
30.0	female	black	2.7345801830481498	neutral	062	sub-02	1	3	062_neutral	0
20.0	male	black	3.107043374452845	neutral	082	sub-02	1	3	082_neutral	0
54.0	female	white	2.286908077994429	smiling	136	sub-02	1	3	136_smiling	0
27.0	male	black	3.5523278949462793	neutral	042	sub-02	1	3	042_neutral	1
31.0	female	white	2.1822522881018704	neutral	102	sub-02	1	3	102_neutral	0
30.0	female	black	2.7345801830481498	smiling	062	sub-02	1	3	062_smiling	0
31.0	female	west_asian	2.364902506963788	smiling	006	sub-02	1	3	006_smiling	0
27.0	female	white	4.181058495821727	neutral	039	sub-02	1	3	039_neutral	0
19.0	female	white	4.298846000795861	neutral	100	sub-02	1	3	100_neutral	0
40.0	female	west_asian	1.5777954635893354	smiling	038	sub-02	1	3	038_smiling	0
22.0	female	west_asian	3.820533227218464	smiling	066	sub-02	1	3	066_smiling	0
20.0	male	black	3.107043374452845	smiling	082	sub-02	1	3	082_smiling	0
20.0	female	white	3.950258654994031	neutral	091	sub-02	1	4	091_neutral	0
40.0	male	white	1.868682849184242	neutral	172	sub-02	1	4	172_neutral	0
47.0	male	east_asian	2.171110226820533	neutral	024	sub-02	1	4	024_neutral	0
22.0	female	white	4.614007162753681	neutral	009	sub-02	1	4	009_neutral	0
21.0	male	black	2.969757262236371	neutral	137	sub-02	1	4	137_neutral	0
31.0	male	west_asian	1.9538400318344609	neutral	070	sub-02	1	4	070_neutral	1
47.0	male	east_asian	2.171110226820533	smiling	024	sub-02	1	4	024_smiling	0
19.0	male	white	2.243931555909272	neutral	130	sub-02	1	4	130_neutral	0
